Global ID,Brand,Product Type,Cycle Type,Segment,Range (Internal),Bead,CAI (Manufacturer Code),Rear Fit Compatible ,Customer/Market,Width ETRTO,Diameter ETRTO,Designation (Internal),Type (Tube),Valve (Tube),Valve Length,EAN Code,MSPN Code (Internal),UPC Code,LIVM,Discontinued Date,Weight (g),Conditioning,Unit Packaging Weight (g),Unit Packaging Width (mm),Unit Packaging Depth (mm),Unit Packaging Heigth (mm),Individual Packaging Material,Transportation packaging Weight,Transportation Packaging Width (mm),Transportation Packaging Depth (mm),Transportation Packaging Heigth (mm),Transportation Packaging Material,RPC code (Levorin),Market Perimeter,Web Range Name,Web Diameter (mm),Web Diameter (Inch),Web Width (mm),Web Width (Inch),Rim Type,Web Product Designation,Fitting,TPI,Minimum Pressure (Bar),Maximum Pressure (Bar),Minimum Pressure (Psi),Maximum Pressure (Psi),Recommended Inner Tube,Sidewall Type,Sealing,Shore,Sidewall Color,Tread Pattern Color,Terrain Types,Use,Rubber Technologies,Casing Technologies,Tread Pattern Technologies,Reinforcement Technologies,E-Bike Technologies,Conversion Psi mini,Conversion Psi maxi,ECO BOX/PACK TYPE,POIDS TOTAL (g),Reflective strip,Knurling strip,Shoulder Color,Border Color,Label type,CYCLE TYPE WEB
BI-24,MICHELIN,TYRE,MTB,PREMIUM PERFORMANCE LINE,FORCE AM PERFORMANCE LINE,FOLDABLE BEAD,905226,,RT,58,622,29X2.35 FORCE AM PERFORMANCE LINE TS TLR,,,,3528709052269,36209,086699362094,janv.-18,déc.-30,850,10,120,194,120,345,CARDBOARD,900,400,350,460,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN FORCE AM PERFORMANCE LINE,,29,,2.35,"HOOKED, HOOKLESS",58-622 (29X2.35) FORCE AM ,FRONT/REAR,3X55,"1,8",4,26,58,A4 47/61mm 622mm,THINWALL,TUBELESS READY,55A,BLACK,BLACK,"OFFROAD HARD PACKED,OFFROAD MIXED","ALL MOUNTAIN/TRAIL,E-ALL MOUNTAIN",,TRAIL SHIELD,,,,26,58,TRA_L,10600,NO,NO,BLACK,BLACK,WHITE ,"MTB,E-BIKE"
BI-26,MICHELIN,TYRE,MTB,PREMIUM PERFORMANCE LINE,FORCE XC PERFORMANCE LINE,FOLDABLE BEAD,149232,,RT,54,559,26X2.10 FORCE XC PERFORMANCE LINE TS TLR,,,,3528701492322,42170,086699421708,janv.-19,déc.-26,580,10,120,194,120,345,CARDBOARD,900,400,350,460,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN FORCE XC PERFORMANCE LINE,,26,,2.10,"HOOKED, HOOKLESS",54-559 (26X2.10) FORCE XC ,FRONT/REAR,3X55,"1,8",4,26,58,C4 47/61mm 559mm,THINWALL,TUBELESS READY,55A,BLACK,BLACK,MIXED,CROSS COUNTRY,GUM-X,TREAD SHIELD,,,,26,58,TRA_L,7900,NO,NO,BLACK,BLACK,WHITE ,MTB
BI-26,MICHELIN,TYRE,MTB,PREMIUM PERFORMANCE LINE,FORCE XC PERFORMANCE LINE,FOLDABLE BEAD,908624,,RT,57,584,27.5X2.25 FORCE XC PERFORMANCE LINE TS TLR,,,,3528709086240,38153,086699381538,janv.-18,déc.-26,630,10,120,194,120,345,CARDBOARD,900,400,350,460,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN FORCE XC PERFORMANCE LINE,,27.5,,2.25,"HOOKED, HOOKLESS",57-584 (27.5X2.25) FORCE XC ,FRONT/REAR,3X55,"1,8",4,26,58,B4 47/61mm 584mm,THINWALL,TUBELESS READY,55A,BLACK,BLACK,MIXED,CROSS COUNTRY,GUM-X,TREAD SHIELD,,,,26,58,TRA_L,8400,NO,NO,BLACK,BLACK,WHITE ,MTB
BI-117,MICHELIN,TYRE,MTB,PREMIUM PERFORMANCE LINE,FORCE XC2 PERFORMANCE LINE,FOLDABLE BEAD,762971,,RT,54,622,29X2.10 FORCE XC2 PERFORMANCE LINE TS TLR,,,,3528707629715,21858,086699218582,janv.-22,déc.-26,715,10,120,194,80,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN FORCE XC2 PERFORMANCE LINE,,29,,2.10,"HOOKED, HOOKLESS",54-622 (29X2.10) FORCE XC2 ,FRONT/REAR,3X55,"1,5",4,21,58,A4 47/61mm 622mm,THINWALL,TUBELESS READY,55A,BLACK,BLACK,OFFROAD MIXED,"CROSS COUNTRY,E-CROSS COUNTRY",GUM-X,TREAD SHIELD,,,,21,58,TRA_L,9150,NO,NO,BLACK,BLACK,WHITE ,"MTB,E-BIKE"
BI-117,MICHELIN,TYRE,MTB,PREMIUM PERFORMANCE LINE,FORCE XC2 PERFORMANCE LINE,FOLDABLE BEAD,949869,,RT,57,622,29X2.25 FORCE XC2 PERFORMANCE LINE TS TLR,,,,3528709498692,13407,086699134073,janv.-22,déc.-26,750,10,120,194,80,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN FORCE XC2 PERFORMANCE LINE,,29,,2.25,"HOOKED, HOOKLESS",57-622 (29X2.25) FORCE XC2 ,FRONT/REAR,3X55,"1,5",4,21,58,A4 47/61mm 622mm,THINWALL,TUBELESS READY,55A,BLACK,BLACK,OFFROAD MIXED,"CROSS COUNTRY,E-CROSS COUNTRY",GUM-X,TREAD SHIELD,,,,21,58,TRA_L,9500,NO,NO,BLACK,BLACK,WHITE ,"MTB,E-BIKE"
BI-120,MICHELIN,TYRE,MTB,PREMIUM PERFORMANCE LINE,WILD XC PERFORMANCE LINE,FOLDABLE BEAD,922143,,RT,57,622,29X2.25 WILD XC PERFORMANCE LINE TS TLR,,,,3528709221436,02050,086699020505,janv.-22,déc.-26,775,10,120,194,80,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN WILD XC PERFORMANCE LINE,,29,,2.25,"HOOKED, HOOKLESS",57-622 (29X2.25) WILD XC ,FRONT/REAR,3X55,"1,5",4,21,58,A4 47/61mm 622mm,THINWALL,TUBELESS READY,55A,BLACK,BLACK,"OFFROAD MIXED,OFFROAD SOFT","CROSS COUNTRY,E-CROSS COUNTRY",GUM-X,TREAD SHIELD,,,,21,58,TRA_L,9750,NO,NO,BLACK,BLACK,WHITE ,"MTB,E-BIKE"
BI-120,MICHELIN,TYRE,MTB,PREMIUM PERFORMANCE LINE,WILD XC PERFORMANCE LINE,FOLDABLE BEAD,947290,,RT,60,622,29X2.35 WILD XC PERFORMANCE LINE TS TLR,,,,3528709472906,94119,086699941190,janv.-22,déc.-26,810,10,120,194,80,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN WILD XC PERFORMANCE LINE,,29,,2.35,"HOOKED, HOOKLESS",60-622 (29X2.35) WILD XC ,FRONT/REAR,3X55,"1,5",4,21,58,A4 47/61mm 622mm,THINWALL,TUBELESS READY,55A,BLACK,BLACK,"OFFROAD MIXED,OFFROAD SOFT","CROSS COUNTRY,E-CROSS COUNTRY",GUM-X,TREAD SHIELD,,,,21,58,TRA_L,10100,NO,NO,BLACK,BLACK,WHITE ,"MTB,E-BIKE"
BI-65,MICHELIN,TYRE,MTB,PREMIUM PERFORMANCE LINE,WILD AM PERFORMANCE LINE,FOLDABLE BEAD,350708,,RT,57,559,26X2.25 WILD AM PERFORMANCE LINE TS TLR,,,,3528703507086,95486,086699954862,janv.-19,déc.-30,800,10,120,194,120,345,CARDBOARD,900,400,350,460,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN WILD AM PERFORMANCE LINE,,26,,2.25,"HOOKED, HOOKLESS",57-559 (26X2.25) WILD AM ,FRONT/REAR,3X55,"1,8",4,26,58,C4 47/61mm 559mm,THINWALL,TUBELESS READY,60A,BLACK,BLACK,"OFFROAD MIXED,OFFROAD SOFT","ALL MOUNTAIN/TRAIL,E-ALL MOUNTAIN,E-CROSS COUNTRY",,TRAIL SHIELD,,,,26,58,TRA_L,10100,NO,NO,BLACK,BLACK,WHITE ,"MTB,E-BIKE"
BI-65,MICHELIN,TYRE,MTB,PREMIUM PERFORMANCE LINE,WILD AM PERFORMANCE LINE,FOLDABLE BEAD,007497,550196,RT,58,584,27.5X2.35 WILD AM PERFORMANCE LINE TS TLR,,,,3528700074970,02752,086699027528,janv.-18,déc.-30,800,10,120,194,120,345,CARDBOARD,900,400,350,460,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN WILD AM PERFORMANCE LINE,,27.5,,2.35,"HOOKED, HOOKLESS",58-584 (27.5X2.35) WILD AM ,FRONT/REAR,3X55,"1,8",4,26,58,B4 47/61mm 584mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"OFFROAD MIXED,OFFROAD SOFT","ALL MOUNTAIN/TRAIL,E-ALL MOUNTAIN,E-CROSS COUNTRY",,TRAIL SHIELD,,,,26,58,TRA_L,10100,NO,NO,BLACK,BLACK,WHITE ,"MTB,E-BIKE"
BI-65,MICHELIN,TYRE,MTB,PREMIUM PERFORMANCE LINE,WILD AM PERFORMANCE LINE,FOLDABLE BEAD,099816,682613,RT,66,584,27.5X2.60 WILD AM PERFORMANCE LINE TS TLR,,,,3528700998160,70545,086699705457,juin-18,déc.-30,930,10,120,194,120,345,CARDBOARD,900,400,350,460,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN WILD AM PERFORMANCE LINE,,27.5,,2.60,"HOOKED, HOOKLESS",66-584 (27.5X2.60) WILD AM ,FRONT/REAR,3X55,"1,8",4,26,58,B6 62/77mm 584mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"OFFROAD MIXED,OFFROAD SOFT","ALL MOUNTAIN/TRAIL,E-ALL MOUNTAIN,E-CROSS COUNTRY",,TRAIL SHIELD,,,,26,58,TRA_L,11400,NO,NO,BLACK,BLACK,WHITE ,"MTB,E-BIKE"
BI-65,MICHELIN,TYRE,MTB,PREMIUM PERFORMANCE LINE,WILD AM PERFORMANCE LINE,FOLDABLE BEAD,163639,821261,RT,71,584,27.5X2.80 WILD AM PERFORMANCE LINE TS TLR,,,,3528701636399,42181,086699421814,juin-18,déc.-30,990,10,120,194,120,345,CARDBOARD,900,400,350,460,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN WILD AM PERFORMANCE LINE,,27.5,,2.80,"HOOKED, HOOKLESS",71-584 (27.5X2.80) WILD AM ,FRONT/REAR,3X55,"1,8",4,26,58,B6 62/77mm 584mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"OFFROAD MIXED,OFFROAD SOFT","ALL MOUNTAIN/TRAIL,E-ALL MOUNTAIN,E-CROSS COUNTRY",,TRAIL SHIELD,,,,26,58,TRA_L,12000,NO,NO,BLACK,BLACK,WHITE ,"MTB,E-BIKE"
BI-84,MICHELIN,TYRE,MTB,PREMIUM PERFORMANCE LINE,WILD ROCK'R,FOLDABLE BEAD,696115,,RT,54,559,26X2.10 WILDROCK'R TS,,,,3528706961151,75571,086699755711,janv.-10,déc.-26,615,10,120,194,120,345,CARDBOARD,630,260,500,290,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD EXCEPT US,MICHELIN WILD ROCK'R PERFORMANCE LINE,,26,,2.10,"HOOKED, HOOKLESS",54-559 (26X2.10) WILDROCK'R ,FRONT/REAR,3X55,2,4,29,58,C4 47/61mm 559mm,THINWALL,TUBELESS READY,,BLACK,BLACK,OFFROAD HARD PACKED,CROSS COUNTRY,GUM-X,,,,,29,58,TRA_L,7980,NO,NO,BLACK,BLACK,WHITE ,MTB
BI-84,MICHELIN,TYRE,MTB,PREMIUM PERFORMANCE LINE,WILD ROCK'R,FOLDABLE BEAD,824510,,RT,57,559,26X2.25 WILDROCK'R TS,,,,3528708245105,79981,086699799814,janv.-10,déc.-26,690,10,120,194,120,345,CARDBOARD,630,260,500,290,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD EXCEPT US,MICHELIN WILD ROCK'R PERFORMANCE LINE,,26,,2.25,"HOOKED, HOOKLESS",57-559 (26X2.25) WILDROCK'R ,FRONT/REAR,3X55,2,4,29,58,C4 47/61mm 559mm,THINWALL,TUBELESS READY,,BLACK,BLACK,OFFROAD HARD PACKED,CROSS COUNTRY,GUM-X,,,,,29,58,TRA_L,8730,NO,NO,BLACK,BLACK,WHITE ,MTB
BI-105,MICHELIN,TYRE,MTB,PREMIUM PERFORMANCE LINE,DH34 BIKE PARK,WIRE BEAD,572105,,RT,61,584,27.5X2.40 DH34 BIKE PARK TLR,,,,3528705721053,48251,086699482518,mars-20,déc.-30,1200,5,5,330,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN DH34 BIKE PARK PERFORMANCE LINE,,27.5,,2.40,"HOOKED, HOOKLESS",61-584 (27.5X2.40) DH34 BIKE PARK ,FRONT/REAR,3X33,"1,5",4,21,58,B4 47/61mm 584mm,THINWALL,TUBELESS READY,52A,BLACK,BLACK,"OFFROAD HARD PACKED,OFFROAD MIXED","DOWNHILL,ENDURO,E-ENDURO",GUM-X,BEAD TO BEAD SHIELD,,,,21,58,STR_M,6165,NO,NO,BLACK,BLACK,BLUE & YELLOW ,"MTB,E-BIKE"
BI-105,MICHELIN,TYRE,MTB,PREMIUM PERFORMANCE LINE,DH34 BIKE PARK,WIRE BEAD,183876,,RT,61,622,29X2.40 DH34 BIKE PARK TLR,,,,3528701838762,73549,086699735492,mars-20,déc.-30,1290,5,5,330,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN DH34 BIKE PARK PERFORMANCE LINE,,29,,2.40,"HOOKED, HOOKLESS",61-622 (29X2.40) DH34 BIKE PARK ,FRONT/REAR,3X33,"1,5",4,21,58,A4 47/61mm 622mm,THINWALL,TUBELESS READY,52A,BLACK,BLACK,"OFFROAD HARD PACKED,OFFROAD MIXED","DOWNHILL,ENDURO,E-ENDURO",GUM-X,BEAD TO BEAD SHIELD,,,,21,58,STR_M,6615,NO,NO,BLACK,BLACK,BLUE & YELLOW ,"MTB,E-BIKE"
BI-182,MICHELIN,TYRE,MTB,PREMIUM PERFORMANCE LINE,FORCE XC3,FOLDABLE BEAD,463078,,RT,60,622,60-622 (29x2.40) FORCE XC3 PL FB TLR,,,,3528704630783,48097,086699480972,janv.-27,déc.-35,765,10,120,194,120,345,CARDBOARD,,,,,,,WORLD,MICHELIN FORCE XC3 PERFORMANCE LINE,,29,,2.40,"HOOKED, HOOKLESS",60-622 (29x2.40) FORCE XC3 PERFORMANCE LINE FOLDABLE BEAD TLR,FRONT/REAR,3X55,-,"2,5",-,36,A4 47/61mm 622mm,THINWALL,TUBELESS READY,,BLACK,BLACK,OFFROAD MIXED,CROSS COUNTRY,GUM-X,,,,E-BIKE READY,,36,TRA_L,8850,NO,NO,BLACK,BLACK,WHITE ,MTB
BI-183,MICHELIN,TYRE,MTB,PREMIUM PERFORMANCE LINE,JET XC3,FOLDABLE BEAD,514879,,RT,60,622,60-622 (29x2.40) JET XC3 PL FB TLR,,,,3528705148799,53577,086699535771,janv.-27,déc.-35,800,10,120,194,120,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN JET XC3 PERFORMANCE LINE,,29,,2.40,"HOOKED, HOOKLESS",60-622 (29x2.40) JET XC3 PERFORMANCE LINE FOLDABLE BEAD TLR,FRONT/REAR,3X55,-,"2,5",-,36,A4 47/61mm 622mm,THINWALL,TUBELESS READY,,BLACK,BLACK,OFFROAD HARD PACKED,CROSS COUNTRY,GUM-X,,,,E-BIKE READY,,36,TRA_L,10000,NO,NO,BLACK,BLACK,WHITE ,MTB
BI-10,MICHELIN,TYRE,MTB,ACCESS LINE,COUNTRY CROSS,WIRE BEAD,131404,,RT,47,559,47-559 (26X1.95) COUNTRY CROSS GW,,,,3528701314044,60773,086699607737,janv.-00,déc.-30,715,10,15,,,,POLYPROPYLENE,140,,,,PLASTIC BUNDLE,,"WORLD EXCEPT US, BRAZIL AND ARGENTINA",MICHELIN COUNTRY CROSS ACCESS LINE,,26,,1.95,HOOKED,47-559 (26X1.95) COUNTRY CROSS ,FRONT/REAR,3X30,2,4,29,58,C4 47/61mm 559mm,GUMWALL,TUBE TYPE,,BLACK,BLACK,"OFFROAD MIXED,OFFROAD SOFT",MTB LEISURE,,,,,,29,58,BANDEAU POLYPRO,7440,NO,NO,BLACK,BLACK,WHITE ,MTB
BI-11,MICHELIN,TYRE,MTB,ACCESS LINE,COUNTRY DRY2,WIRE BEAD,119831,,RT,52,559,26X2.00 COUNTRY DRY2 NR,,,,3528701198316,11326,086699113269,janv.-00,déc.-30,590,10,15,,,,POLYPROPYLENE,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN COUNTRY DRY2 ACCESS LINE,,26,,2.00,HOOKED,52-559 (26X2.00) COUNTRY DRY2 NR ,FRONT/REAR,3X30,2,4,29,58,C4 47/61mm 559mm,THINWALL,TUBE TYPE,,BLACK,BLACK,OFFROAD HARD PACKED,MTB LEISURE,,,,,,29,58,BANDEAU POLYPRO,6190,NO,NO,BLACK,BLACK,WHITE ,MTB
BI-12,MICHELIN,TYRE,MTB,ACCESS LINE,COUNTRY GRIP'R,WIRE BEAD,519797,,RT,54,559,26X2.10 COUNTRY GRIP'R,,,,3528705197971,18374,086699183743,mai-13,déc.-30,670,10,15,,,,POLYPROPYLENE,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN COUNTRY GRIP'R ACCESS LINE,,26,,2.10,HOOKED,54-559 (26X2.10) COUNTRY GRIP'R WIRE BEAD ,FRONT/REAR,3X30,2,4,29,58,C4 47/61mm 559mm,THINWALL,TUBE TYPE,,BLACK,BLACK,"OFFROAD MIXED,OFFROAD SOFT",MTB LEISURE,,,,,,29,58,BANDEAU POLYPRO,6990,NO,NO,BLACK,BLACK,WHITE ,MTB
BI-12,MICHELIN,TYRE,MTB,ACCESS LINE,COUNTRY GRIP'R,WIRE BEAD,824948,,RT,54,584,27.5X2.10 COUNTRY GRIP'R,,,,3528708249486,69735,086699697356,oct.-15,déc.-29,720,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN COUNTRY GRIP'R ACCESS LINE,,27.5,,2.10,HOOKED,54-584 (27.5X2.10) COUNTRY GRIP'R WIRE BEAD ,FRONT/REAR,3X33,2,4,29,58,B4 47/61mm 584mm,THINWALL,TUBE TYPE,,BLACK,BLACK,"OFFROAD MIXED,OFFROAD SOFT",MTB LEISURE,,,,,,29,58,STR_S,7380,NO,NO,BLACK,BLACK,WHITE ,MTB
BI-137,MICHELIN,TYRE,MTB,ACCESS LINE,COUNTRY GRIP'R TS,FOLDABLE BEAD,568813,,RT,54,584,27.5X2.10 COUNTRY GRIP'R TS TLR,,,,3528705688134,21101,086699211019,févr.-18,déc.-30,710,10,76,144,80,303,CARDBOARD,900,350,400,460,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN COUNTRY GRIP'R ACCESS LINE (FOLDABLE BEAD),,27.5,,2.10,HOOKED,54-584 (27.5X2.10) COUNTRY GRIP'R TLR,FRONT/REAR,3X33,2,4,29,58,B4 47/61mm 584mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"OFFROAD MIXED,OFFROAD SOFT",MTB LEISURE,,,,,,29,58,HAN_M,8760,NO,NO,BLACK,BLACK,WHITE ,MTB
BI-12,MICHELIN,TYRE,MTB,ACCESS LINE,COUNTRY GRIP'R,WIRE BEAD,149106,,RT,54,622,29X2.10 COUNTRY GRIP'R,,,,3528701491066,19070,086699190703,juin-13,déc.-29,740,10,15,,,,POLYPROPYLENE,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN COUNTRY GRIP'R ACCESS LINE,,29,,2.10,HOOKED,54-622 (29X2.10) COUNTRY GRIP'R WIRE BEAD ,FRONT/REAR,3X30,2,4,29,58,A4 47/61mm 622mm,THINWALL,TUBE TYPE,,BLACK,BLACK,"OFFROAD MIXED,OFFROAD SOFT",MTB LEISURE,,,,,,29,58,BANDEAU POLYPRO,7690,NO,NO,BLACK,BLACK,WHITE ,MTB
BI-15,MICHELIN,TYRE,MTB,ACCESS LINE,COUNTRY RACE'R,WIRE BEAD,537359,,RT,54,559,26X2.10 COUNTRY RACE'R,,,,3528705373597,83872,086699838728,août-12,déc.-30,670,10,15,,,,POLYPROPYLENE,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN COUNTRY RACE'R ACCESS LINE,,26,,2.10,HOOKED,54-559 (26X2.10) COUNTRY RACE'R ,FRONT/REAR,3X30,2,4,29,58,C4 47/61mm 559mm,THINWALL,TUBE TYPE,,BLACK,BLACK,HARD/DRY,MTB LEISURE,,,,,,29,58,BANDEAU POLYPRO,6990,NO,NO,BLACK,BLACK,WHITE ,MTB
BI-15,MICHELIN,TYRE,MTB,ACCESS LINE,COUNTRY RACE'R,WIRE BEAD,496923,,RT,54,622,29X2.10 COUNTRY RACE'R,,,,3528704969234,38206,086699382061,août-12,avr.-22,740,10,15,,,,POLYPROPYLENE,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN COUNTRY RACE'R ACCESS LINE,,29,,2.10,HOOKED,54-622 (29X2.10) COUNTRY RACE'R ,FRONT/REAR,3X30,2,4,29,58,A4 47/61mm 622mm,THINWALL,TUBE TYPE,,BLACK,BLACK,HARD/DRY,MTB LEISURE,,,,,,29,58,BANDEAU POLYPRO,7690,NO,NO,BLACK,BLACK,WHITE ,MTB
BI-16,MICHELIN,TYRE,CITY,ACCESS LINE,COUNTRY ROCK,WIRE BEAD,966280,,RT,44,559,44-559 (26X1.75) COUNTRY ROCK ,,,,3528709662802,07155,086699071552,août-25,déc.-35,610,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN COUNTRY ROCK ACCESS LINE,,26,,1.75,HOOKED,44-559 (26X1.75) COUNTRY ROCK ,FRONT/REAR,3X30,2,4,29,58,C3 33/46mm 559mm,THINWALL,TUBE TYPE,,BLACK,BLACK,"ASPHALT,OFFROAD HARD PACKED",TREKKING,,,,,,29,58,STR_S,6280,NO,NO,BLACK,BLACK,WHITE ,COMMUTING & TOUR
BI-16,MICHELIN,TYRE,CITY,ACCESS LINE,COUNTRY ROCK,WIRE BEAD,723748,,RT,44,584,44-584 (27.5X1.75) COUNTRY ROCK,,,,3528707237484,56175,086699561756,août-17,déc.-30,600,10,15,,,,POLYPROPYLENE,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN COUNTRY ROCK ACCESS LINE,,27.5,,1.75,HOOKED,44-584 (27.5X1.75) COUNTRY ROCK ,FRONT/REAR,3X30,2,4,29,58,B3 33/46mm 584mm,THINWALL,TUBE TYPE,,BLACK,BLACK,"ASPHALT,OFFROAD HARD PACKED",TREKKING,,,,,,29,58,BANDEAU POLYPRO,6290,NO,NO,BLACK,BLACK,WHITE ,COMMUTING & TOUR
BI-17,MICHELIN,TYRE,MTB,ACCESS LINE,COUNTRY TRAIL,FOLDABLE BEAD,710353,,RT,52,559,26X2.00 COUNTRY TRAIL TS TLR,,,,3528707103536,55575,086699555755,juil.-18,déc.-30,680,10,76,144,80,303,CARDBOARD,900,350,400,460,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN COUNTRY TRAIL ACCESS LINE,,26,,2.00,HOOKED,52-559 (26X2.00) COUNTRY TRAIL TLR ,FRONT/REAR,3X33,2,4,29,58,C4 47/61mm 559mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"MIXED,SOFT",MTB LEISURE,,,,,,29,58,HAN_M,8460,NO,NO,BLACK,BLACK,WHITE ,MTB
BI-9,MICHELIN,TYRE,MTB,ACCESS LINE,COUNTRY A.T.,WIRE BEAD,057439,,RT,52,559,52-559 (26X2.00) COUNTRY A.T. ,,,,3528700574395,08405,086699084057,janv.-00,déc.-30,680,10,15,,,,POLYPROPYLENE,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN COUNTRY A.T. ACCESS LINE,,26,,2.00,HOOKED,52-559 (26X2.00) COUNTRY A.T. ,FRONT/REAR,3X30,2,4,29,58,C4 47/61mm 559mm,THINWALL,TUBE TYPE,,BLACK,BLACK,OFFROAD MIXED,MTB LEISURE,,,,,,29,58,BANDEAU POLYPRO,7090,NO,NO,BLACK,BLACK,WHITE ,MTB
BI-141,MICHELIN,TYRE,MTB,ACCESS LINE,FORCE,WIRE BEAD,979633,,RT,54,584,27.5X2.10 FORCE,,,,3528709796330,03351,086699033512,juil.-22,déc.-30,840,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN FORCE ACCESS LINE,,27.5,,2.10,HOOKED,54-584 (27.5X2.10) FORCE ,FRONT/REAR,3X55,2,4,29,58,B4 47/61mm 584mm,THINWALL,TUBE TYPE,60A,BLACK,BLACK,"OFFROAD HARD PACKED,OFFROAD MIXED",MTB LEISURE,,,,,,29,58,STR_S,8580,NO,NO,BLACK,BLACK,WHITE ,MTB
BI-141,MICHELIN,TYRE,MTB,ACCESS LINE,FORCE,WIRE BEAD,313265,,RT,57,584,27.5X2.25 FORCE,,,,3528703132653,63466,086699634665,juil.-22,déc.-30,800,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN FORCE ACCESS LINE,,27.5,,2.25,HOOKED,57-584 (27.5X2.25) FORCE ,FRONT/REAR,3X55,2,4,29,58,B4 47/61mm 584mm,THINWALL,TUBE TYPE,60A,BLACK,BLACK,"OFFROAD HARD PACKED,OFFROAD MIXED",MTB LEISURE,,,,,,29,58,STR_S,8180,NO,NO,BLACK,BLACK,WHITE ,MTB
BI-141,MICHELIN,TYRE,MTB,ACCESS LINE,FORCE,WIRE BEAD,284156,,RT,61,584,27.5X2.40 FORCE,,,,3528702841563,28068,086699280688,juil.-22,déc.-30,840,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN FORCE ACCESS LINE,,27.5,,2.40,HOOKED,61-584 (27.5X2.40) FORCE ,FRONT/REAR,3X55,2,4,29,58,B4 47/61mm 584mm,THINWALL,TUBE TYPE,60A,BLACK,BLACK,"OFFROAD HARD PACKED,OFFROAD MIXED",MTB LEISURE,,,,,,29,58,STR_S,8580,NO,NO,BLACK,BLACK,WHITE ,MTB
